uid,gloss,duration,category
bEmiFY64B3c_2,ohm,11,metric
bFEz8r3xfMI,chalk,7,utility item
bF_5-TAoxTo,wind borne disease,15,medical
bGGgKRLRngQ,aam aadmi party,6,politics
bGRAQ9ORnm0,national,5,geography
bGzdNLa1O9o,plan,5,action
bH3KEeVn-rU_1,bandh,7,event
bHcewri1380_1,afternoon,6,time
bI019MZru3U,tight,4,quality
bIha_uKKc-U,water filter,5,electronic and electrical
bJ1Nsi71fnE_2,rf osciilator,11,instrument
bJiwFIbDGRQ_1,christmas,7,event
bK2UmfKfoPw_1,punctual,8,attribute
bKliVu0i0SI,chimney,14,utility item
bL8PcxnwN74,same,4,comparator
bMY7k6ug38E,emphasize,7,action
bMZuO_mR3e4_1,hole,7,spatial position
bNPBUXiWYYI,plain cement concrete,7,construction
bNwhA4fMWCI,seed,5,foods and drinks
bOqgzRbAuqg_1,fishing net,7,instrument
bP0ibVNj7TU,sailor,9,profession
bR89wUFYe8I_1,wear,6,action
bRAauK4qEf0_1,morning,7,time
bRG0I-FNuII_1,account discount,12,banking
bRT1xm32nIA,network,9,internet
bS8Bh2t9PSA,hip hugger,6,wearable
bTfZoLcLD1s,drug,4,substance
bUybAkPWQH0_2,screw guage,10,instrument
bWRmIDKlKo0_1,work,6,action
bYZKoGWvfyM_1,police station,5,legal
bYyLAeq4yNY_2,hydrology,9,geography
bZLyr43R2t4_1,will,7,abstract
bZnTQsP8FCY_1,trade,6,commerce
b_TvDsf97GY,two thousand,5,quantity
b_cuB9Hjx34,peanut,6,foods and drinks
b_lBAwm-AC4_1,friday,5,time
bacheB1uzFE,alphabet,4,language
baqITtRxH5U_1,appear,6,action
bbWDUkaUXLE,lightning,6,weather
bbWGXTXiw4k,cute,4,attribute
bdn3KzMo_rM_2,diode,12,electronic and electrical
bdoKiu3zEjs_2,service,10,action
benrZFXwf4g_1,river,8,geography
bewlQQs7I0k_2,perfect,7,attribute
bfWmhebPLIs_1,square,13,math
bfc3A5WT7O0,athlete's foot,10,medical
bgNFqlUDCMw_1,proof,7,miscellaneous object
bgwSjzhyPs8,full stomach,4,sensation
bh3kxVL3EWA,volcano,6,geography
bhMRCTyJyNI_1,without prejudice,8,legal
bhPu5UgetR8,zinc sheet,6,metal and minerals
bhY9tXL3Z0w_1,mail transfer,9,banking
bhpHRwqACLY,colour palette,14,colour
bi4xQMdEcVo_1,requirement,6,abstract
biAm9EJuH8w_2,oil,9,foods and drinks
biSlYwhDtc4,flute,7,sound
bjJtF35pjhI,throat plate,13,instrument
bkJI2VTpAwA,keyboard,10,electronic and electrical
bmMd8l2xZaE,official,6,profession
bmQ6EhxdBuw_1,buddha purnima,8,religious
bmnbIMDM4MY_1,compound interest,9,banking
boWOpxe2CRY,national association of the deaf,3,group
bouFPfGo6UI,dissent,5,action
bp32ckPVj6s_1,company partnership,12,commerce
bp9mzPexxVY,carpenter,5,profession
bpK_n3OqDDw,hairdresser,9,utility item
bq0BIQJzsbY_2,physical balance,11,instrument
bq2QpJpjWUs,embarrass,3,action
bqTLB7fccW8_1,nri,10,human
bqZZkH8aoC8_1,nose stud,5,wearable
bsDAoxpr8Sc_1,halting allowance,9,banking
buBZGkwchow,release,4,action
bubXTcY0A2E_2,dispersion,7,physics
bv9giU_G_Mc,online,6,internet
bvRVxOWJdMw_1,guilty,6,emotion
bwM7NUs3TFc_1,good,7,quality
bwrBPuatbGQ_1,bank nationalised,13,banking
bxQU88YWOhg,seychelles,3,geography
by5LPvJU5OY_1,all,7,quantity
bz6nldNgnjU,blackberry,5,organisation
bz7Stt4IzGc,bully calf,11,flora and fauna
bzfDfBXrsTA_1,bill,10,banking
c-5Km1sqJOA_1,coconut,8,foods and drinks
c-A3wFtFlEM_1,common,6,abstract
c-iylYqUcUw,bench mark,14,metric
c-n55nBWOIc_1,interest,8,banking
c02rBJWw1fo,cargo  pocket,11,wearable
c05vX2BcjUs_2,absorption,6,attribute
c0Mr2g3NjFE_1,profession,6,profession
c0YAVT3cqwI_1,pond,9,geography
c26UiFPMTcw,annual,5,time
c3ekz0r_Xwg_1,busy,6,behavior
c3l-zz-FQ9I_1,mouth,9,biology
c4HojUA2FGE,appointment,4,action
c4Nn0I-C4gY,blackboard duster,8,education
c4_wAHzGCiw,deadline,4,time
c5txohM_Pv8,body parts,8,biology
c6-NB5Yrrdo,arm,5,biology
c6lgZeRgbuM_1,continent,7,geography
c7P3OaUt-LA,owner,5,human
c8QdJkQk-S4,absent,4,abstract
c8cBnLAFa40,blight,14,medical
c8vOZMKsBC8_2,north,8,spatial position
c9D91JO8O0w,manage,4,action
c9Kcl0vkQh4,arrogate,15,action
c9hrMSMJFgw,congratulations,4,greeting
cA1B3PFfvjM_1,photograph,7,miscellaneous object
cApvRkBL8e0,hard drive,6,electronic and electrical
cBtN1DlLXAs,different,5,comparator
cC0E_KK9FBs_1,variable,6,math
cDV-k7lXo7w,south america,5,geography
cEclg4wFkQY,bank branch address,5,banking
cFdYCBpZGEw_1,only,6,quantity
cGIpxkvYfys,whistle,5,sound
cHTrAwUZtNY,ginger,4,foods and drinks
cHzy7fieqXU_1,stationery,9,utility item
cIPxnJAUd74,newly weds,6,relation
cItWv5VCy8w_1,black,9,quality
cIyDQeSqcnk,reinforced cement concrete,14,construction
cKTC0499dBc,prescription,5,medical
cKkCZ_GYpkk,scream,5,action
cMIJrgJVkzc_1,order standing,10,banking
cM_xDZOtPsc,paint,6,action
cMeg0EWN2mY_1,season,7,time
cMm2cWGKt6Q,murraya exotica,13,flora and fauna
cN4cdQ7Uvhw_1,storage,8,quantity
cNL6z2IayOU,bandra to worli sea link,5,geography
cP9CvXcgOs8_1,famous,6,attribute
cPSQyj-JTpM,compositing,15,construction
cPtb9OMfZ0w,sometimes,5,abstract
cPzYNzLFQo0_1,orange,7,foods and drinks
cSyNdG5W6i0_2,parachute,12,miscellaneous object
cTLsY2Pa848_1,land holding,9,legal
cW1M5CUdCmk,mother in law,5,relation
cW1Vl1AqGzI,video,4,computer
cWsTOcbwNJg_1,nect tie,6,utility item
cXKAkxMNEYI,grenade,12,machine
cXX9Fqj1fuE,well,5,construction
cZ4RwsITk3c_2,diffraction,10,physics
cZBoXXZqXT0_2,calculation,10,math
c_CVbagPDA8_1,physical training,8,action
c_N193NzE94_1,credit purchase,8,banking
c_i7AAEhy3E_1,super,10,quality
ca4NtqH_cx0_1,thursday,5,time
caIqDNu--II,compaction,10,construction
cclXS3qW2bI,black market,9,legal
cdg2loc35vs,agree,6,action
cfAXWBaT88Y_1,jealous,7,emotion
cfPvMQAbTy8,engagement,4,event
cfZzelNoOtA,profit,4,banking
cfiEadKO-jY,machine water pump,9,machine
cg4E83GKGJk_1,tail,6,attribute
cg9Qwgaezdg,download,8,computer
chPdC6gwibQ,kumbh mela,7,event
ciBV8fax0EQ_1,whale,8,flora and fauna
cigrNp7NbVY,bury,6,action
cj4nM0IFGYQ,maha shivaratri,4,event
cj56UIvObV8,back,3,spatial position
cjb9U7rI-pk,special,3,attribute
cjlXzFSoIco_1,squrriel,7,flora and fauna
ckDEZnw3PHE_1,ring,6,miscellaneous object
clwF6d-MIBw_2,bad conductor,11,physics
clxS63kY4zs_1,accured,12,banking
cmFVOsYv2Nk,argentina,3,geography
cmlToISecIA,adult,5,stage
cpbTXmt7XwA_1,quick,6,time
cqpttv1IB28_1,wood,8,miscellaneous object
crOKuw1QwVk,pulley,9,instrument
cuouiP_uipw_1,official,6,legal
cuv95axJkJg,motorcycle air filter,15,machine
cvBDFoHc-SI_1,goat,7,flora and fauna
cwDDoB4ZOZY,connect,6,process
cwDfYuPi02Y_1,socks,6,wearable
cwEfR3ySdZg,disease control of plant,13,biology
cxqz0EbY4yE,eczema,7,medical
cycfuVbrlOQ_1,owner cultivated,9,relation
cyyBiFbtefI,sikhism,5,religious
cyz7f5C8VWc_1,pretend,6,action
czE3uNUVUKA,spoken,5,sound
czmizKva6TQ_1,drum,5,sound
d0SGtxOqFpU,arrest,4,legal
d3Mz6l_VYic_1,call,5,action
d3i2EjGoA2k_1,come,5,process
d3tDqVfbgCg_1,pull,6,action
d4nkMcBvUZM_1,eat,7,action
d4zWp5T3P-w,cloudy,7,weather
d5SWvjzXUbs_1,absorb,6,action
d5SYjSyZLZI,cobbler,5,profession
d5gBuuQWncc_1,begin,5,time
d73jrF3Tevc_1,primary,8,attribute
d9LDsGqPpXA_2,output,7,miscellaneous object
d9MAodEjHsc,send,4,action
d9fEfBJmy0Y_1,help,7,process
d9qLL38zaZ0,parade,5,event
d9s1JfE1Rv0,crime scene,10,legal
dAFLzjA5FtQ_1,pickle,6,foods and drinks
dBQHt6OHvi8_1,squirrel,6,flora and fauna
dCvX2SjAybM,adjudge,10,legal
dDJCclqr7jo,sesbenia aegyptiaca,12,biology
dELRdOxwEQY_1,pumpkin,7,foods and drinks
dFNIhuujLGo,capital punishment,6,legal
dFstSkKTdJs_2,agreement,10,commerce
dGP1h8tXPGY,republic day,5,event
dGUBX9_VN7U_1,august,6,time
dGg9jffJ8us,habit,5,behavior
dIH705Z6Wkk,mistake,6,abstract
dJtS0RP9YyM_1,pen,5,utility item
dNSKKwUJdGI_1,desert,8,geography
dNZ0oK9jvZs,nothing,4,abstract
dNrwv9tT8qY_2,solar energy,10,physics
dOPSYCZ4mfU,dustbin,5,utility item
dOZOALFxyNw_1,meat,6,foods and drinks
dOdFMkRCpWI,pacing,15,action
dPSB-HxRET4,understand,3,action
dPnP2JZGAks_1,lead,6,authority
dQ30qulPHvE_2,brown,9,attribute
dQABEhftkDY,zoo,4,geography
dQMbnTMaARA,hawker,7,profession
dQd7vQzxfJE,vadodara,4,geography
dQs0quEuTls,traffic lights,6,electronic and electrical
dRZkuKTLcis,chief minister,5,authority
dRhS2U_Bl5w_1,result,6,abstract
dSF64aB7oIs,juice,5,foods and drinks
dSGNGtAprtE_1,west indies,7,geography
dT4Y_R7jVIE_1,try,6,action
dT9dCqGuDCE,kick,5,action
dTjzMwNtA1o_1,union,7,group
dVHZX2-cexY,sunday,3,time
dWGCRKIqUb0,drop cap,14,language
dWeSkZ2K4TA,wrestling,4,sport
dXn51-btduM_1,major,8,quality
dY77Eo9bfNg_2,southern hemisphere,15,geography
dZLD3z1uC54_2,equal,7,metric
d_-8DagcQRQ,allen key,12,instrument
d_0HZMA0Ml0,order,4,action
d_GdVQe7Jrk_1,project,8,abstract
daRWg-gnW7M,chalk,4,utility item
ddPCGaifqHg_1,back,8,spatial position
ddUcwkYlh5E,abrogate,11,legal
ddanfdSlKGA_1,chest,7,biology
ddpIUqF0dEg,murder,3,action
dduOBzdGYug,generator,5,electronic and electrical
deXIYwtAoUw,system,4,instrument
df3ewqju9L8,vocabulary,3,language
dfF51UQf_AM,garage door opener,6,utility item
dggsuMZSGAc_1,week,6,time
dgpwdJ7NHJQ_1,planet,8,astronomical
dguva7pmiNk_1,hungry,7,sensation
dhPr_hzP8oM,mushroom storage,13,process
dhYooos0RiE,germination,13,process
dhy4BOXYtEs_2,newton,8,human
diGBpMN_-WM,electric tester,7,instrument
diWGuc9GzL8,fruit disease,15,biology
ditvJHcM784_1,knee,7,biology
djeFrqW7rPE_1,jump,6,process
dk9QGWXU2kY_2,flouresence,8,attribute
dkAI5hTKrJA,law,5,legal
dkEWduuC67E_1,permanent,6,attribute
dkwDWRmVwUc,india,4,geography
dl6mqYVOS18_1,name,8,language
dllJRt0_AGQ,buckle,5,wearable
dm6hv7A_XGI,wicketkeeper,4,human
dmDV7FGfc0E_2,hydro electricity,11,physics
dmspcOTLMP8_1,file,5,readable
dnZlTBG5Taw,nose,5,biology
dnl45S16tjs,advocate,4,legal
doW1fga72Kk,yellow,4,attribute
doWXendPFc0,bowl,5,utility item
dp8CmTJwz6g_1,air,7,substance
dq2YpgXqCn8,program,3,action
dqD5vrJHfQM,rectangle,5,math
dqZy_QkKqNM,subhas chandra bose,4,human
drY08LJIVLw_1,growth,8,time
ds5AgTizcgg,sofa,5,utility item
ds5lPKnltQc,rice,5,foods and drinks
dtlqOoeeqDU_1,hill,9,geography
du_72ySABJM,heifer calf,12,flora and fauna
dv1x5AQM0E8_1,table,7,utility item
dwuDZ2R6yV0_1,cheque endorsement,9,banking
dxPUI_h_LAk,basics,7,quality
dxoUqsSHx4E,thin,4,quality
dxvGVA3-j9k,karnataka bank,5,banking
dzKpkPSr6Ko_1,owl,7,flora and fauna
e-oFpEWqbFI,husband,3,relation
e07tkwowhvQ,respect,4,gesture
e0RfjsPH0yU_1,curds,6,foods and drinks
e0SfMAxA-jo,freezing,12,process
e0VLtZBWLHY_1,off season,8,time
e0WS9OgJpFs_1,account joint,14,banking
e0d5YxnIU3Y_1,morning,6,time
e1GC3zNkWpQ_1,cut,6,action
e2OKcVZ-_eA_2,sun,7,astronomical
e3GI7PCF70Y_1,hammer,6,instrument
e3OA2Ag2N8I_1,dog,6,flora and fauna
e3c5fUAhX2Y,jaipur,5,geography
e4C5ez28e1w_1,probing,7,action
e4iQ8x7UgQo_1,cream,6,utility item
e4lux9dnPcw_1,sleep,7,action
e4rgP9qVQlo_1,turkey,7,geography
e6Mi_ArdxVo,silver,3,metal and minerals
e6oOrAWzRak_1,frog,6,flora and fauna
e7FqJXEP2h0_1,revised,7,abstract
e7GHpJSlm1U_2,pluto,10,astronomical
e7LFVgiUCr8,gloves,4,wearable
e7lQ3oflGyw_1,sweater,7,wearable
e86DlT0gzqI_1,krishna,5,religious
e8r0Tt42W7Q,limitless,5,metric
e9pXePHQJnM_2,hydro energy,10,physics
eAFoZUaOwac,chickpea,5,foods and drinks
eB-n9xBA7Uk_1,reject,5,action
eB9zCNo5R88_1,partly paid,10,banking
eBiQCRMwX1A,illegal,5,legal
eBn_I264LVs,measurement,3,math
eCHra4gvq2A,result,3,abstract
eD1Hy4MJuRw_1,purpose,6,abstract
eDr6D34kmcU,vote,4,action
eELQUxt6rUE_1,thirsty,7,sensation
eEoggrLYiEs_2,direct current,9,physics
eFb4OLllu9I_1,compromise,7,process
eGXitOKnND8,macau,4,geography
eGo9ontddG8_1,cheat,6,action
eH7rPf10P-w,strict,3,behavior
eH_v5Kwbkx8_2,petrol,9,transport
eI4NQgjp5l0,company,5,organisation
eIMEevvmmoE_2,advance,9,spatial position
eIzOqdVJ2F8_1,frog,6,flora and fauna
eJ5kLxC1ViY,air,4,substance
eJ8Brka8TKw,bad language,5,language
eJ8fFy6Litw,myanmar,3,geography
eKESeb6rZGw,a line skirt,7,wearable
eKHR8uZXbHE,tyre,5,transport
eKQhdwlBO_U_1,bail,7,banking
eKfjQx-16GU,cam,15,instrument
eKlUw_m_ijA_1,mug,7,utility item
eNA2jaQ3PgU,leg mutton sleeve,10,wearable
eNAP3Ae71MY,attorney general,9,profession
eNbHxuaMpAw_1,spend,6,action
eNwMbD5wsow_1,surrender,8,action
eO-TvyY-J_o,wood,4,miscellaneous object
ePBmpfIy7-c_1,publication,6,education
eQ5_2D_y2CM_1,refer to drawer,7,banking
eRceNyZCsU4,secret,5,attribute
eRpqfK08yI4_2,venus,10,astronomical
eRr2PaNsu9U,sever,5,action
eSD8MwwgEhw_1,discount,9,banking
eSFyfkFVTIU,ten,4,math
eTKkv1WCs0Y_1,authorisation,11,authority
eU8dCYk_41Y_1,publicity material,8,politics
eU9MyI-p_pA,biased,4,attribute
eUB3bcNRzU8,brain tumor  inside,6,medical
eU_A9agtfeo_1,seal,9,flora and fauna
eWPCSqa31HI_1,wool,9,utility item
eWbekocb_go,shawl,4,wearable
eYDkqbfQD7E_1,chew,7,action
eYe_qYNO81o,daisychaining,5,electronic and electrical
eZ1NWsWssI0,wash,12,action
eZ3vcetOBEE_2,longitude,13,geography
eZg439hkK5I_1,address,9,geography
e_2UcnQtmng_1,lipstick,7,utility item
e_i6YwNoSUY,quadrupedal robot,13,electronic and electrical
ea8VG_U1OM4,live,5,process
edkUTr95raw,kangaroo pocket,7,biology
eeMbTJ1Jyl4,hardware,7,electronic and electrical
eeVBDqHOrEQ_1,its,5,language
eh1UqHy5R8Y_1,bad,7,quality
eh4PJUNc3GQ_2,pigments,9,biology
eheMtSsA-ww,omission,4,action
ei3OdPKC1-4,saraswati,5,religious
eiJTiYxjgHk_1,automatic,10,abstract
eihGwOuNl1E,swing,6,action
ejX8KhT7JRY,tanzania,4,geography
ejiaz09X2eE_1,pant,6,wearable
ekGqhBY4SZE,regret,4,emotion
emLsUwqTcMU,what time,3,abstract
en2QnH6V6t0,barleria cristata,15,flora and fauna
en7qAq3Vc1c,sentence,4,language
enZ-JZqbhk8_2,displacement,8,physics
eo4vVNZ8vk4_2,radio wave,12,physics
eoAWbfQWN7Q_1,absent,5,abstract
eoIofO9ALwg_1,same,6,comparator
eoYHSxd5nWY,record,6,action
epwPALMP-X8,plant water relation,15,biology
eq2GVYo6G_g,water erosion,12,process
es0vjVM5AFY_1,writ,7,legal
eseyrC-e-s8,call money,10,banking
esjHmLoXTKQ_1,factory,6,construction
etCT8acNlAk_1,sundry creditors,9,group
etpYZfoTkBE_1,grow,7,time
eu6jtNK_qfI_1,end use,8,banking
evEAhw7lHBI,swear,14,action
evfYXabdfZQ_1,poision,5,medical
evjthp31SBc_1,sub division,9,authority
ewHq-NjArVY,right indent,13,attribute
ewTBgnZ0sDk_1,interview,9,process
exZSpHQ5Zhg_1,index,9,abstract
eyzf4IkhbxE,monster truck,10,transport
ez4pS4IS6N8,short,4,quality
ezlHYwdmu_c_2,work,8,action
ezucq9E_nvs,idle talk,8,process
f--3Qilcxvs,maternal aunt,4,relation
f-buhqEDiZ0,director,8,authority
f-uyGiFPPTo,electrician,7,profession
f0-kfiwqKL4_1,wound,8,medical
f0EqkYZvyIQ,start,4,stage
f0lX1hYxleg,vijaya bank,6,organisation
f0qHlVNwotw_1,wedding,10,event
f0vvft8hF_c_1,refrigerator,7,utility item
f1U4dYb9r0A,listen,4,action
f2KRTlDrsI0_1,tight money  market,12,commerce
f2RCrBoqFVw,five hundred,4,math
f3Hxe9Bf29k_2,television,7,electronic and electrical
f4i8gexc2N4_1,silk,8,wearable
f5uvvlfPawU,swing,5,action
f64zpSopa3E,ladyfinger,4,foods and drinks
f6ncKQ2HlJs,anonymous,4,abstract
f7KtY9x961I,christmas,7,event
f7XWdoOSSNw_1,me,6,human
f8BAnw57PFY,assistant,3,profession
f8TsAfMDsVU_1,currency chest,10,banking
f9rCwRfIxKw,better,4,metric
fAa6GQuNoYM_1,build,6,action
fAbE9RGaHr0,rama,5,religious
fAjax7qngzk,allow,4,action
fAujasBRvD4,paint,6,action
fB1PbgyU880,nehru collar,7,wearable
fB6rpU-9SSU,edit,4,action
fBS58EQ-ryw_2,spring,11,utility item
fBaO_PkHBdw,air matress,8,utility item
fBzuEo6DNDc,panasonic mobile,6,electronic and electrical
fC-PT3F6GFo,win,4,comparator
fCC3_lRJ2es_1,new,6,quality
fCJA3uu02WA,melt,7,process
fCd20l7-3Mo,extinct,4,biology
fCfnAjFQ8k4,new delhi,5,geography
fCt-Gci84f8_1,spot,6,geography
fDYfrgAPig8_1,reason,6,abstract
fEfVaSRjWY4,under mentioned,7,spatial position
fEpU1eisCoc_1,assembly,8,group
fFrKd1qI9ZM,address,5,geography
fGtUUD9Hyvc_1,oil,6,foods and drinks
fHWXXTb9FLc_1,list,6,readable
fI7cp68IaQU,engine,9,machine
fJyBgRTcBhA,tall,4,attribute
fKwQPZnzJCg,lenovo,6,organisation
fLNCrNgXMuU,epaulet,9,wearable
fNAwhyttX0Y,hour,3,time
fQBJzNtf6rU_1,fixed asset,13,banking
fQcXVe8_ZLw,after,4,spatial position
fR8uxOsE2Nw,jawaharlal nehru,4,human
fS8tS7dCIhA_1,call deposit,9,banking
fSdet-nqdsA_1,saturday,6,time
fT5IRf73MYo_1,heart,7,biology
fU3FLT8aa_A,october,4,time
fUfGwnc4Hmo,australia,4,geography
fVKjue-fAkk,ruler,4,utility item
fVM3O_zqrWc,laptop,5,electronic and electrical
fVnCA91Bvwo,dog,4,flora and fauna
fZsaGLA9Z3s_1,clap,6,action
fauftUvYPls,modern,7,time
fb4zZYQWRUI,note book,6,utility item
fbjvZ8VrmUg_1,lipstick,7,utility item
fcSg4Zg7lbE_1,release,7,action
fccxaqUbuXU_1,natural gaurdian,7,legal
fcuSg0jzcwI_1,mango,7,foods and drinks
fe3uPTqXfxQ,excited,4,emotion
ffJgebjRuvo,similar,4,comparator
fggt2fOzJsk_1,pain,7,sensation
fh41xuYjbco_1,lazy,8,attribute
fhURcNQNqgo,frustrate,5,behavior
fiTyNgucpYM,do,3,action
fjD41-Frk_k_1,reply,6,action
fjiQoursQB8,mouse pad,11,computer
fkLpcQzVV20_2,opposition,8,action
fkbNA8acuv4,rubber boots,13,wearable
fmW1matLfhk,barber,5,profession
fmWmAAtfkBU,ultraviolet ray glass,14,miscellaneous object
fnOThtPRhVM,penguin,4,flora and fauna
frOqpGZrIH8_1,madhya pradesh,7,geography
fs99SCAQCxU_1,cinema,6,entertainment
fsA2L4hL5Cc_1,arms and amunitions,12,miscellaneous object
fvn1QE0yfPE,welder,5,profession
fvpPTKgvPJY,doli in capax,14,legal
fwjl-PITW-A_1,monday,5,time
fx9psR2uzxs,automation,9,electronic and electrical
fxWTlUwF1O4,protect,4,action
fxaFxNiUcSA,handcuffs,8,machine
fySF9xDtT40,still,4,time
g-ErxwuqzTk_1,emergency,9,event
g-sQif-_tqo,submersible pump,14,electronic and electrical
g1vbPEqLqFo_2,space,14,astronomical
g1xpvj7Xu3A,confused,5,emotion
g1yiti_ayE8_2,frequency,8,time
g358Yz5xFt0_1,shipment,7,process
g3I84gVyO9E,plate,5,utility item
g3QqEJhvyYE_1,supplementary,9,quantity
g3Zp-9UhexE,day before,7,time
g5Dg60713kw,guilty,7,emotion
g6N1jD8-u2U,opinion,4,abstract
g6hYRF6ahSE,page layout,10,attribute
g8--b-O60kM,old,4,time
g8H6NFJ8o7w,dice,3,sport
g8JIlO5P5Vw,bar,12,construction
g8ZrP9KZGlk,washbasin,9,utility item
g9AslMiIVTE_1,call,7,action
g9R8d7G2MuY,adult,5,stage
g9SpsCvyEfc_1,shake,6,action
gBXLHNjB5Co_1,qualified,7,abstract
gCc-L7xN82s,obey,3,action
gEGlTYbGvLI_1,airmail,7,transport
gG-xmfo-y3A,swift,4,quality
gHKbG1LDbDU,spring washer,15,utility item
gIOJ8eh7GRQ_1,mutual agreement,8,legal
gIbD-xkQiJg_1,riots,7,event
gJfBm3-gjws_1,sphere,10,abstract
gK-FT0qEvnw_2,measurement,8,math
gKJXWarD5LM_1,rate differential,7,banking
gKyJmtZ6JZY_2,bar megnet,9,physics
gLH8E10Xex8,blocks,6,miscellaneous object
gMJuEhuQYAg,swaziland,3,geography
gMsJGGpMWJs_1,distance,6,metric
gNuAOCWJkZc,speech,4,sound
gO0DCs4VUEI_1,marathi,7,language
gOHt4silLhA,india,5,geography
gPKQvW2CXhg,syria,3,geography
gQMKC4C-H80_2,intensity,8,quantity
gQ_fr_Rv8sE_1,net profit,9,banking
gR1Kd5i82-0,something,4,abstract
gRI_3iZrN5U_2,period,8,time
gRvbXIwDvh4_2,inductor,11,electronic and electrical
gSTE4Bmxf4M_2,star,8,astronomical
gSoXECyR_-s_1,how,5,quantity
gT_hnPLlO7k,res,13,biology
gTnUL6YyXRA,coccidiosis,11,biology
gUOHhoQ9jRM,format,6,attribute
gYAOz-CJruo_1,cheque travellers,9,banking
gYbNVGvRcms,demolishing,8,action
gYbT8Fh2WXA_1,peep,5,action
gZeBXbzKTnY,club,5,organisation
g_WGhzxUi4E_1,tenancy,8,legal
ga-B-UhiVNo,negative,4,math
ga47ieQeEpg_1,visa,6,legal
gbD4G_rYL6E,hacksaw,7,instrument
gcvA1iHN8RU,trunk,6,biology
gdk1_A6_e80_1,suspect,6,legal
geAcMUXIAv8,nothing,4,abstract
geLlRLZnNhQ,ox,4,flora and fauna
geZegwhqVSE_1,documents,10,readable
gfDGWjaDaTk,darts munger,6,sport
gfTQT5gzASQ_1,name,8,language
gfg0aOxyM_Q_1,implementation,9,action
gfgQWafpuLo_1,expenditure,9,banking
gfmk3_98I9E_1,off shore banking,9,banking
ggeNzh5at2g_1,above,7,spatial position
ggvZdTOIuDI_2,glass,8,substance
ghyJZVAibyA,sperm,4,biology
ghyz0Xiumg0_1,trivendrum,6,geography
giANZjR3m2c_1,promotion,9,organisation
gjPP4lI0HM0,cement mortar,9,construction
gjpsKc4rYEM,volleyball,5,sport
gjqfGxN2SxE,screw driver,6,instrument
glwqA5VEbBs_1,balcony,9,construction
gmtBcUWzdwE,spoon,6,utility item
gnQLgdWLk0c,liberia,4,geography
go4BoZ5lX1s,ice cream,5,foods and drinks
gp87To3L1DY_1,tablet,6,electronic and electrical
gsI77j_jlvg_1,king,7,profession
guKx7gevhGo,milk,4,foods and drinks
guOIIr835FE,zoom,5,action
guhzTYs8TN8_2,fuse,9,electronic and electrical
gvEzY4sw5Z0_1,stir,7,action
gvFkCJni120,indira gandhi,4,human
gvz1mZnNRJw,north,4,spatial position
gwK7IZYEgK8_1,re acceptable,7,banking
gwhvOC8EWh8_2,rectangle,10,math
gxFroPz8ydI_1,his,6,language
gy8DIBO3KPo_1,over valuation,9,banking
gyOoK92JltU,engagement,11,event
gz02l8wMzKk_1,girl,8,human
gz3bQ5GGfUQ,sit,7,action
gzjPlKC1r-w_1,pencil,6,utility item
gzlymlA-sW8,around,4,spatial position
gzp_nV5PK1o_1,crown,7,authority
h01yeVZv5zo,size,9,quantity
h0IHd58MBEA,date,6,time
h0J-0nV_CoA_1,that,4,relation
h1mgzeLHaMY,rwanda,3,geography
h1oFiJchfh0,man,10,human
h3ZdKfu7Vws,sarvepalli radhakrishnan,5,human
h3c9_id8RWg,pay in installment,5,banking
h4y0h7GDHA8,surprise,3,gesture
h58uVxY-2uE,we,3,group
h5N2nXbDBm0,reservation,5,group
h6GYmPOMrDc_1,messenger,10,internet
h6LSVGsUiRA,briefcase,4,utility item
h6hwyEN0Jwk,cam,15,instrument
h70xLaGjPIM,j k bank,5,banking
h7wUxp1gTSo_2,pyramid,11,math
h8PX8tmC6D0,cave,8,geography
h8cX3gzzey8,mobile,4,electronic and electrical
h8yZIUn2J7o_2,plane mirror,8,physics
h8zjYuaiBK8_1,documents of title,15,readable
hAPJsvuQdkI,bestiality,9,sensation
hAiUOOeVyRg_1,person,8,human
hBs7tvBHjzQ_1,hoarding,12,banking
hCyqeJeKGyI,vodka,4,foods and drinks
hD6EdyqWw0c,tamil nadu,4,geography
hDVU5-mq6H8_1,noon,7,time
hFbU0wq1A6Y_1,send,7,action
hGE-45zVP8w_1,flower,6,flora and fauna
hGJ3qOLO2ek_1,north,5,spatial position
hH2jM_bJyAc_1,sometimes,5,abstract
hHLoe4rXNNk_1,room,8,construction
hJ2fPuzgv_s_2,plane concave lens,11,physics
hKT6dEhxTAE,energetic,6,attribute
hL5w2l57g9k,annual,5,time
hLzEs4ZdXg4,policeman,5,profession
hMBo35nYkJ8_1,curtain,8,utility item
hMHTMJFYAaI_1,fine,5,legal
hMLtjJ2H09Y_1,fail,6,action
hN6_eLx9tkU_1,shopkeeper,8,profession
hO9pTrkhSlA,lathe,6,machine
hR03PpsD4O8_1,monkey,6,flora and fauna
hR9Q-3L5tGY,laos,3,geography
hTe8e7lfC-M_1,mark,9,action
hTjWdQrM-LY_2,non,11,abstract
hTxZxP5ypNk,photo,5,miscellaneous object
hUlyxPexDU0,wash,3,action
hVx3X80m2rk,sequential,5,attribute
hVzB0xxqRiQ_1,share market,10,banking
hWrC71CmNus_1,counter,13,process
hXHLEKBaaNM,unemployed,4,comparator
hXp201_ejX8,police car,10,transport
hYAtE5G_a9c_1,notary public,10,legal
hZ1IkPKvjS4_1,uttar pradesh,6,geography
