uid,gloss,duration,category
cPSQyj-JTpM,compositing,15.0,construction
cSyNdG5W6i0_2,parachute,12.0,miscellaneous object
cTLsY2Pa848_1,land holding,9.0,legal
cW1M5CUdCmk,mother in law,5.0,relation
cWsTOcbwNJg_1,nect tie,6.0,utility item
cXKAkxMNEYI,grenade,12.0,machine
cXX9Fqj1fuE,well,5.0,construction
cZ4RwsITk3c_2,diffraction,10.0,physics
c_CVbagPDA8_1,physical training,8.0,action
c_N193NzE94_1,credit purchase,8.0,banking
c_i7AAEhy3E_1,super,10.0,quality
caIqDNu--II,compaction,10.0,construction
cclXS3qW2bI,black market,9.0,legal
cdg2loc35vs,agree,6.0,action
cfAXWBaT88Y_1,jealous,7.0,emotion
cfPvMQAbTy8,engagement,4.0,event
cfiEadKO-jY,machine water pump,9.0,machine
cg4E83GKGJk_1,tail,6.0,attribute
cg9Qwgaezdg,download,8.0,computer
cjlXzFSoIco_1,squrriel,7.0,flora and fauna
clwF6d-MIBw_2,bad conductor,11.0,physics
clxS63kY4zs_1,accured,12.0,banking
cmFVOsYv2Nk,argentina,3.0,geography
cpbTXmt7XwA_1,quick,6.0,time
crOKuw1QwVk,pulley,9.0,instrument
cuv95axJkJg,motorcycle air filter,15.0,machine
cwDDoB4ZOZY,connect,6.0,process
cwEfR3ySdZg,disease control of plant,13.0,biology
cxqz0EbY4yE,eczema,7.0,medical
cycfuVbrlOQ_1,owner cultivated,9.0,relation
czE3uNUVUKA,spoken,5.0,sound
czmizKva6TQ_1,drum,5.0,sound
d3tDqVfbgCg_1,pull,6.0,action
d4zWp5T3P-w,cloudy,7.0,weather
d5SWvjzXUbs_1,absorb,6.0,action
d5gBuuQWncc_1,begin,5.0,time
d73jrF3Tevc_1,primary,8.0,attribute
d9MAodEjHsc,send,4.0,action
d9qLL38zaZ0,parade,5.0,event
d9s1JfE1Rv0,crime scene,10.0,legal
dCvX2SjAybM,adjudge,10.0,legal
dDJCclqr7jo,sesbenia aegyptiaca,12.0,biology
dFNIhuujLGo,capital punishment,6.0,legal
dFstSkKTdJs_2,agreement,10.0,commerce
dGP1h8tXPGY,republic day,5.0,event
dGg9jffJ8us,habit,5.0,behavior
dNSKKwUJdGI_1,desert,8.0,geography
dNrwv9tT8qY_2,solar energy,10.0,physics
dOdFMkRCpWI,pacing,15.0,action
dQs0quEuTls,traffic lights,6.0,electronic and electrical
dRZkuKTLcis,chief minister,5.0,authority
dT9dCqGuDCE,kick,5.0,action
dTjzMwNtA1o_1,union,7.0,group
dWGCRKIqUb0,drop cap,14.0,language
dXn51-btduM_1,major,8.0,quality
dY77Eo9bfNg_2,southern hemisphere,15.0,geography
d_-8DagcQRQ,allen key,12.0,instrument
d_GdVQe7Jrk_1,project,8.0,abstract
ddUcwkYlh5E,abrogate,11.0,legal
ddanfdSlKGA_1,chest,7.0,biology
ddpIUqF0dEg,murder,3.0,action
dduOBzdGYug,generator,5.0,electronic and electrical
df3ewqju9L8,vocabulary,3.0,language
dfF51UQf_AM,garage door opener,6.0,utility item
dguva7pmiNk_1,hungry,7.0,sensation
dhPr_hzP8oM,mushroom storage,13.0,process
dhYooos0RiE,germination,13.0,process
dhy4BOXYtEs_2,newton,8.0,human
diGBpMN_-WM,electric tester,7.0,instrument
diWGuc9GzL8,fruit disease,15.0,biology
ditvJHcM784_1,knee,7.0,biology
dk9QGWXU2kY_2,flouresence,8.0,attribute
dllJRt0_AGQ,buckle,5.0,wearable
dm6hv7A_XGI,wicketkeeper,4.0,human
dmDV7FGfc0E_2,hydro electricity,11.0,physics
dmspcOTLMP8_1,file,5.0,readable
dnl45S16tjs,advocate,4.0,legal
dq2YpgXqCn8,program,3.0,action
dqZy_QkKqNM,subhas chandra bose,4.0,human
drY08LJIVLw_1,growth,8.0,time
du_72ySABJM,heifer calf,12.0,flora and fauna
dwuDZ2R6yV0_1,cheque endorsement,9.0,banking
dxPUI_h_LAk,basics,7.0,quality
dxoUqsSHx4E,thin,4.0,quality
dxvGVA3-j9k,karnataka bank,5.0,banking
e0SfMAxA-jo,freezing,12.0,process
e0VLtZBWLHY_1,off season,8.0,time
e0WS9OgJpFs_1,account joint,14.0,banking
e3GI7PCF70Y_1,hammer,6.0,instrument
e4C5ez28e1w_1,probing,7.0,action
e4lux9dnPcw_1,sleep,7.0,action
e4rgP9qVQlo_1,turkey,7.0,geography
e6oOrAWzRak_1,frog,6.0,flora and fauna
e7FqJXEP2h0_1,revised,7.0,abstract
e7GHpJSlm1U_2,pluto,10.0,astronomical
e8r0Tt42W7Q,limitless,5.0,metric
e9pXePHQJnM_2,hydro energy,10.0,physics
eAFoZUaOwac,chickpea,5.0,foods and drinks
eB-n9xBA7Uk_1,reject,5.0,action
eB9zCNo5R88_1,partly paid,10.0,banking
eBiQCRMwX1A,illegal,5.0,legal
eBn_I264LVs,measurement,3.0,math
eD1Hy4MJuRw_1,purpose,6.0,abstract
eELQUxt6rUE_1,thirsty,7.0,sensation
eFb4OLllu9I_1,compromise,7.0,process
eGXitOKnND8,macau,4.0,geography
eH7rPf10P-w,strict,3.0,behavior
eH_v5Kwbkx8_2,petrol,9.0,transport
eJ8Brka8TKw,bad language,5.0,language
eJ8fFy6Litw,myanmar,3.0,geography
eKESeb6rZGw,a line skirt,7.0,wearable
eKHR8uZXbHE,tyre,5.0,transport
eKQhdwlBO_U_1,bail,7.0,banking
eKfjQx-16GU,cam,15.0,instrument
eNA2jaQ3PgU,leg mutton sleeve,10.0,wearable
eNAP3Ae71MY,attorney general,9.0,profession
eNbHxuaMpAw_1,spend,6.0,action
eNwMbD5wsow_1,surrender,8.0,action
ePBmpfIy7-c_1,publication,6.0,education
eQ5_2D_y2CM_1,refer to drawer,7.0,banking
eRpqfK08yI4_2,venus,10.0,astronomical
eRr2PaNsu9U,sever,5.0,action
eSFyfkFVTIU,ten,4.0,math
eTKkv1WCs0Y_1,authorisation,11.0,authority
eU8dCYk_41Y_1,publicity material,8.0,politics
eUB3bcNRzU8,brain tumor  inside,6.0,medical
eU_A9agtfeo_1,seal,9.0,flora and fauna
eWbekocb_go,shawl,4.0,wearable
eYDkqbfQD7E_1,chew,7.0,action
eYe_qYNO81o,daisychaining,5.0,electronic and electrical
eZ3vcetOBEE_2,longitude,13.0,geography
e_2UcnQtmng_1,lipstick,7.0,utility item
e_i6YwNoSUY,quadrupedal robot,13.0,electronic and electrical
ea8VG_U1OM4,live,5.0,process
edkUTr95raw,kangaroo pocket,7.0,biology
eeMbTJ1Jyl4,hardware,7.0,electronic and electrical
eeVBDqHOrEQ_1,its,5.0,language
eh4PJUNc3GQ_2,pigments,9.0,biology
eheMtSsA-ww,omission,4.0,action
ei3OdPKC1-4,saraswati,5.0,religious
eihGwOuNl1E,swing,6.0,action
ejX8KhT7JRY,tanzania,4.0,geography
en2QnH6V6t0,barleria cristata,15.0,flora and fauna
en7qAq3Vc1c,sentence,4.0,language
enZ-JZqbhk8_2,displacement,8.0,physics
eo4vVNZ8vk4_2,radio wave,12.0,physics
epwPALMP-X8,plant water relation,15.0,biology
eq2GVYo6G_g,water erosion,12.0,process
es0vjVM5AFY_1,writ,7.0,legal
eseyrC-e-s8,call money,10.0,banking
esjHmLoXTKQ_1,factory,6.0,construction
etCT8acNlAk_1,sundry creditors,9.0,group
eu6jtNK_qfI_1,end use,8.0,banking
evEAhw7lHBI,swear,14.0,action
evjthp31SBc_1,sub division,9.0,authority
ewHq-NjArVY,right indent,13.0,attribute
exZSpHQ5Zhg_1,index,9.0,abstract
eyzf4IkhbxE,monster truck,10.0,transport
f--3Qilcxvs,maternal aunt,4.0,relation
f0lX1hYxleg,vijaya bank,6.0,organisation
f2KRTlDrsI0_1,tight money  market,12.0,commerce
f2RCrBoqFVw,five hundred,4.0,math
f64zpSopa3E,ladyfinger,4.0,foods and drinks
f8BAnw57PFY,assistant,3.0,profession
f8TsAfMDsVU_1,currency chest,10.0,banking
f9rCwRfIxKw,better,4.0,metric
fAbE9RGaHr0,rama,5.0,religious
fB1PbgyU880,nehru collar,7.0,wearable
fB6rpU-9SSU,edit,4.0,action
fBS58EQ-ryw_2,spring,11.0,utility item
fBzuEo6DNDc,panasonic mobile,6.0,electronic and electrical
fCC3_lRJ2es_1,new,6.0,quality
fCd20l7-3Mo,extinct,4.0,biology
fCfnAjFQ8k4,new delhi,5.0,geography
fCt-Gci84f8_1,spot,6.0,geography
fEfVaSRjWY4,under mentioned,7.0,spatial position
fKwQPZnzJCg,lenovo,6.0,organisation
fLNCrNgXMuU,epaulet,9.0,wearable
fQBJzNtf6rU_1,fixed asset,13.0,banking
fQcXVe8_ZLw,after,4.0,spatial position
fS8tS7dCIhA_1,call deposit,9.0,banking
fVM3O_zqrWc,laptop,5.0,electronic and electrical
fZsaGLA9Z3s_1,clap,6.0,action
fauftUvYPls,modern,7.0,time
fb4zZYQWRUI,note book,6.0,utility item
fccxaqUbuXU_1,natural gaurdian,7.0,legal
fe3uPTqXfxQ,excited,4.0,emotion
fhURcNQNqgo,frustrate,5.0,behavior
fjiQoursQB8,mouse pad,11.0,computer
fkbNA8acuv4,rubber boots,13.0,wearable
fmWmAAtfkBU,ultraviolet ray glass,14.0,miscellaneous object
fnOThtPRhVM,penguin,4.0,flora and fauna
fsA2L4hL5Cc_1,arms and amunitions,12.0,miscellaneous object
fvn1QE0yfPE,welder,5.0,profession
fvpPTKgvPJY,doli in capax,14.0,legal
fx9psR2uzxs,automation,9.0,electronic and electrical
fxaFxNiUcSA,handcuffs,8.0,machine
fySF9xDtT40,still,4.0,time
g-ErxwuqzTk_1,emergency,9.0,event
g-sQif-_tqo,submersible pump,14.0,electronic and electrical
g1vbPEqLqFo_2,space,14.0,astronomical
g1yiti_ayE8_2,frequency,8.0,time
g358Yz5xFt0_1,shipment,7.0,process
g3QqEJhvyYE_1,supplementary,9.0,quantity
g3Zp-9UhexE,day before,7.0,time
g6N1jD8-u2U,opinion,4.0,abstract
g6hYRF6ahSE,page layout,10.0,attribute
g8--b-O60kM,old,4.0,time
g8H6NFJ8o7w,dice,3.0,sport
g8JIlO5P5Vw,bar,12.0,construction
g8ZrP9KZGlk,washbasin,9.0,utility item
g9SpsCvyEfc_1,shake,6.0,action
gBXLHNjB5Co_1,qualified,7.0,abstract
gEGlTYbGvLI_1,airmail,7.0,transport
gG-xmfo-y3A,swift,4.0,quality
gHKbG1LDbDU,spring washer,15.0,utility item
gIOJ8eh7GRQ_1,mutual agreement,8.0,legal
gIbD-xkQiJg_1,riots,7.0,event
gKJXWarD5LM_1,rate differential,7.0,banking
gKyJmtZ6JZY_2,bar megnet,9.0,physics
gLH8E10Xex8,blocks,6.0,miscellaneous object
gMJuEhuQYAg,swaziland,3.0,geography
gNuAOCWJkZc,speech,4.0,sound
gO0DCs4VUEI_1,marathi,7.0,language
gPKQvW2CXhg,syria,3.0,geography
gQMKC4C-H80_2,intensity,8.0,quantity
gQ_fr_Rv8sE_1,net profit,9.0,banking
gR1Kd5i82-0,something,4.0,abstract
gRI_3iZrN5U_2,period,8.0,time
gRvbXIwDvh4_2,inductor,11.0,electronic and electrical
gSoXECyR_-s_1,how,5.0,quantity
gT_hnPLlO7k,res,13.0,biology
gTnUL6YyXRA,coccidiosis,11.0,biology
gYAOz-CJruo_1,cheque travellers,9.0,banking
gYbNVGvRcms,demolishing,8.0,action
gYbT8Fh2WXA_1,peep,5.0,action
g_WGhzxUi4E_1,tenancy,8.0,legal
ga-B-UhiVNo,negative,4.0,math
gbD4G_rYL6E,hacksaw,7.0,instrument
geLlRLZnNhQ,ox,4.0,flora and fauna
geZegwhqVSE_1,documents,10.0,readable
gfDGWjaDaTk,darts munger,6.0,sport
gfg0aOxyM_Q_1,implementation,9.0,action
gfgQWafpuLo_1,expenditure,9.0,banking
gfmk3_98I9E_1,off shore banking,9.0,banking
ggeNzh5at2g_1,above,7.0,spatial position
ghyJZVAibyA,sperm,4.0,biology
ghyz0Xiumg0_1,trivendrum,6.0,geography
gjPP4lI0HM0,cement mortar,9.0,construction
gjpsKc4rYEM,volleyball,5.0,sport
gjqfGxN2SxE,screw driver,6.0,instrument
gmtBcUWzdwE,spoon,6.0,utility item
gnQLgdWLk0c,liberia,4.0,geography
gp87To3L1DY_1,tablet,6.0,electronic and electrical
gsI77j_jlvg_1,king,7.0,profession
guOIIr835FE,zoom,5.0,action
guhzTYs8TN8_2,fuse,9.0,electronic and electrical
gvEzY4sw5Z0_1,stir,7.0,action
gvFkCJni120,indira gandhi,4.0,human
gwK7IZYEgK8_1,re acceptable,7.0,banking
gxFroPz8ydI_1,his,6.0,language
gy8DIBO3KPo_1,over valuation,9.0,banking
gzp_nV5PK1o_1,crown,7.0,authority
h1mgzeLHaMY,rwanda,3.0,geography
h3ZdKfu7Vws,sarvepalli radhakrishnan,5.0,human
h3c9_id8RWg,pay in installment,5.0,banking
h4y0h7GDHA8,surprise,3.0,gesture
h6GYmPOMrDc_1,messenger,10.0,internet
h6LSVGsUiRA,briefcase,4.0,utility item
h70xLaGjPIM,j k bank,5.0,banking
h7wUxp1gTSo_2,pyramid,11.0,math
h8yZIUn2J7o_2,plane mirror,8.0,physics
h8zjYuaiBK8_1,documents of title,15.0,readable
hAPJsvuQdkI,bestiality,9.0,sensation
hBs7tvBHjzQ_1,hoarding,12.0,banking
hD6EdyqWw0c,tamil nadu,4.0,geography
hGE-45zVP8w_1,flower,6.0,flora and fauna
hHLoe4rXNNk_1,room,8.0,construction
hJ2fPuzgv_s_2,plane concave lens,11.0,physics
hKT6dEhxTAE,energetic,6.0,attribute
hMLtjJ2H09Y_1,fail,6.0,action
hN6_eLx9tkU_1,shopkeeper,8.0,profession
hO9pTrkhSlA,lathe,6.0,machine
hR9Q-3L5tGY,laos,3.0,geography
hTe8e7lfC-M_1,mark,9.0,action
hTjWdQrM-LY_2,non,11.0,abstract
hTxZxP5ypNk,photo,5.0,miscellaneous object
hWrC71CmNus_1,counter,13.0,process
hXHLEKBaaNM,unemployed,4.0,comparator
hXp201_ejX8,police car,10.0,transport
hYAtE5G_a9c_1,notary public,10.0,legal
hZ7K25SvzRM,milk powder,7.0,substance
hZGHZ9sLtlg,railway track,5.0,transport
hc5PzdRYMUk,screen,12.0,action
hd1_aU5WhjA_1,moral,6.0,abstract
hdJr3U_BZ38_1,time bound,10.0,time
hdMpGpG4LJ4,obligate saprophyte,14.0,biology
he8ICzchdmA,ncp,4.0,politics
hga2Zs6wmWw,tension,4.0,behavior
hhE3F517e40,wire man,8.0,profession
hhIHJjxkrt4,centre  front,8.0,spatial position
hhnc9qkIwVw,on the basis of life cycle,13.0,medical
hi_YVOlxY8Y_1,ldli,6.0,foods and drinks
hjLBNqNbuQQ_1,tax property,11.0,legal
hl1aZKaSZ7I_1,goods retumed,8.0,utility item
hlRsj56XQh4,stupid,5.0,abstract
hlWNjgLwXUM,days after tomorrow,9.0,time
hpVSyk3uJQg_1,jailor,7.0,profession
i-CTcAiWx8Q_1,revolve,7.0,action
i-SvPceDJYw,google map,9.0,internet
i07VeT58iLA_1,custody,9.0,legal
i1HQutvRGa4_1,cochin,6.0,geography
i4SoQNXcpik_2,astronomy,14.0,physics
i4i1dYe1hDE_1,masquito,6.0,flora and fauna
i4rgDyw5mc8,applicant,5.0,human
i5D0tObXY54_2,density,6.0,attribute
i5dtwGBooaI_1,instruction,7.0,authority
i6snKEGzUUo,funnel  neck,10.0,instrument
i81W1xO6sBc_1,legal advisor,9.0,legal
iAKpmP9dGuw,hook and eye,9.0,utility item
iASooj0B1tY,classification based on season,14.0,action
iBQVdGzJnoY_1,kill,5.0,action
iCGVvvNuvLM,home gardens,11.0,geography
iCZL3lk119A,book,4.0,readable
iCxWZbtfqH4_1,recognised,7.0,action
iEwyPUtL9s0,scooter,4.0,transport
iGDJKo1-w5k,please,4.0,action
iLJr7ZAPfLE,dropped  armhole sleeve,13.0,wearable
iLLV5LaC4e4_2,hydrautic press,9.0,machine
iLnDUh6SJSo,tonight,4.0,time
iRN0N_yzgE0_1,stick,6.0,action
iRZbZObhJ9g_2,adhesive,7.0,substance
iT0YsG0QkbU,future,5.0,time
iTgS0k5G4HM,confession,12.0,process
iTkwAlp7t9k_1,scales of pay,8.0,banking
iUx2uTIIwjw_1,no due certificate,10.0,legal
iWPV3pCRN64_1,soul,6.0,abstract
iWpgiYUT23c,every time,4.0,time
iZmhl0855b8_1,vital,6.0,attribute
ibTYqJp5cJ4,hands,5.0,biology
icD4b5yxifw_1,rejoinder,8.0,action
if-ioOMit8I,descendant,4.0,authority
ihytBUA_38Q_1,industry,9.0,profession
iiWPq-IKhXQ,ridicule,3.0,behavior
iiYu_W7B91w_2,communication,8.0,process
ijMeKPPK14c,standardization,5.0,process
ijZEAkDX9Tw_1,wage,8.0,banking
ikrmT6T1GbE_2,satellites,13.0,astronomical
ilYT_sRF0UI,soil borne disease,15.0,medical
inPHcp6Pz8U,tall ornamental hedges,13.0,flora and fauna
in_tDYVG__E_1,plant,5.0,flora and fauna
ioEb1Aqyq10,cycling,4.0,transport
iqlb1r9YIAc,born,5.0,stage
ir2j5tb_Dtc,crease,10.0,metal and minerals
isrocVWrxaM,death in service,13.0,event
itp7CE5KiEQ,scorpion,4.0,flora and fauna
iu7j255lYQU,telugu,3.0,language
iuWCFhzXAw4_1,break,5.0,action
iwb4_ty2_fY_1,selection grade,9.0,banking
iyvaYVAqszM,rocket,5.0,astronomical
izOLXRN3PMs,under stitch,13.0,quality
izdqbJ_kMkE,tiffin,4.0,foods and drinks
izjMpJOgofI,reach,5.0,action
izuX0loa1Oc,size of seed,14.0,attribute
j-qHEAz6J6A,umaid bhawan palace,7.0,geography
j0FRtPBWKaM_1,rabbit,7.0,flora and fauna
j0KYjVbQn2k,diseases of animals,8.0,biology
j0m4en9JPMo,pin,9.0,utility item
j0xVU_Y5o2s,breast cancer,6.0,medical
j22q83rv6hg,movement,3.0,process
j2TJMBMK4tw_1,farmer,6.0,profession
j3M1eyb-Kjo_1,buddah,6.0,religious
j6JhN79aivA_1,account book,13.0,banking
j7WkWV09J6k_1,balance opening,10.0,banking
j8DclxLUXs4_1,sweetlime,6.0,foods and drinks
jB1wqkujn00,jackfruit,6.0,foods and drinks
jBmmS3Hm6ik,froage crops,15.0,foods and drinks
jFdwRqDDa_Q,green bean,6.0,foods and drinks
jFy2xrByJhE_1,kamataka,6.0,flora and fauna
jI62F9LgRlI,assam tea gardens,6.0,geography
jJe3JfQi_Js,jabot,5.0,wearable
jKOcleZ9e5Y,plumbing,4.0,action
jKUC0tUYcIM,browse,10.0,action
jKw2bzJc-NY_2,light year,9.0,metric
jMT-IXiUqYU,unofficial,3.0,legal
jNqoK6dGDe4_1,accept,6.0,action
jO4x18b1bfA,homicide,14.0,action
jOZclErOnvc_1,offence,9.0,legal
jTC_PIGT7yU_1,lecturer,7.0,education
jTQgtnpAMII_1,officiating,7.0,legal
jVWOCjBjwfo_2,nuclear energy,14.0,physics
jYxKWo87YZg_1,unfit,9.0,quality
jZrzxlOJBSQ,mouse click,9.0,computer
japf1wZMgiQ,new zealand,3.0,geography
jax7fVU9f8E,shape,3.0,math
jb7aGNEBsvE_1,tiller,9.0,banking
jbWFtVsidmE_1,nominal value,8.0,banking
jbybGuk6DA8,mainsworn,15.0,legal
jc2G1aW5DQU,solo,4.0,abstract
jd2L93yHNIg_2,wavegraph,14.0,physics
ji3I5Iw0e3Q_1,unemployment,8.0,stage
jiOH72jjdnE_1,powder,6.0,utility item
jk-q6T9ioJw,lower division clerk,4.0,profession
jml-E067HJc_2,quit,6.0,abstract
jnDhq0g0meA,deadly weapon,15.0,miscellaneous object
joYn4YE3jFg_2,conservation,8.0,biology
jp3iGdpZyO4_1,statement,9.0,legal
jp_IEErEgzQ,dolly,12.0,action
jrqzCgrsKbo,kidnapping & abducting,11.0,action
jrxgxM0Pj7g,superman,4.0,entertainment
jtZUN6jTcUc_1,bangles,6.0,wearable
jthDJHPun0I_1,health,8.0,medical
juL9VaVeWPs,types of vegetable gardening,11.0,flora and fauna
jvJvFTBSXuw,economics,6.0,education
jvTF5BY3UI4,pineapple,5.0,foods and drinks
jwGZ64BB2pg,switch box,11.0,electronic and electrical
jwjeDemhdv4,possess,6.0,action
jwxh6Lo8GrI_2,periscope,13.0,instrument
jyg5sxHBh88_1,selective,11.0,behavior
jzoSaQe5fdU,scent,4.0,utility item
k-7zsj7-VLg,private gardens,14.0,construction
k-8lCTgAjGU,jodhpur pants,10.0,wearable
k-WaxvAgxrU,pharmacist,9.0,medical
k-cDnMe7pp8_1,account blocked,13.0,banking
k0jZGXF0xNY_2,energymeter,11.0,physics
k0oU46NwtCQ_1,bold,6.0,attribute
k1DohVb9Ck0,geodetic survey,14.0,education
k4TV4QwuYNc,chicken mesh,6.0,biology
k4UEchc9VnM_2,installation,9.0,banking
k8Gk1M_pWlk,flat belt,14.0,instrument
k8gt1UnMkR4_1,temple,7.0,religious
k96ZQYGYriA,hosticide,14.0,action
kA7ozrVfQjM_2,intermediate,10.0,stage
kBaDVYUWeoc,whiteboard,5.0,utility item
kBahUhpt6H0_1,new moon day,10.0,event
kCUX4h_p3J0_1,beak,7.0,biology
kGa7Bq3pYqQ,racism,4.0,human
kGacw2buj-A,deafness,3.0,medical
kKlexawuuCQ_1,social society,9.0,group
kKwahC0ZvJM,rockery plants,14.0,flora and fauna
kLSAkQXXOVs_1,legally protected,10.0,legal
kMebuYjYjHA_1,premises,7.0,construction
kN26O2zO-cQ_1,recommendation,6.0,action
kO5NaIjjtn0,restrained,3.0,action
kOGEagUa-XA_1,mud,10.0,substance
kPF8HIor4D0_1,account margin,14.0,banking
kSNvIZi2cpg_1,basket of currencies,13.0,banking
kSPgPYgFMfc,coat  dress,12.0,wearable
kSbesZjIkmo,electrical service,6.0,organisation
kV7Oo7D26Gw,gandhinagar,3.0,geography
kVWLNRW6HTw_1,unconditional,8.0,quality
kWHNVZbueII_1,polish,6.0,action
kX2zG8GYM_k_1,credit sale,9.0,banking
kXSOWHHAteo,next month,4.0,time
kYO_FhDcRXE_1,attorney,11.0,profession
kYSK3akxd7s,balmacaan,9.0,wearable
k_yOFdGbgeg,mushroom harvesting,8.0,process
kdMxj-h-rRs,airtel,5.0,internet
ke1DcSSwifs,days before,10.0,time
kfSr1QvbHZA_1,e-mail,7.0,internet
kfTE4DFPuN4_1,price,6.0,banking
kfb__18uzpw,eighteen,5.0,math
kglFBS70qFM_2,motion,8.0,physics
ki-uVp9OioM_1,packing credit,9.0,banking
kncWaeUb5Ps,commercial vegetable gardening,9.0,biology
kol8vlW0KxE_1,salwar kameez,7.0,wearable
kpVwMOWsclA_1,deposit safe custody,9.0,banking
kqBV5yAFq-A_1,bond,8.0,banking
kqm4fF_sp4M,option,5.0,construction
krcq0GUvMNQ_1,preventive measures,9.0,action
krnKXV-ct3Q,wealthy,3.0,attribute
ktkkqkosNMY_1,roam,7.0,action
kusWSSN4xjI,boss,4.0,profession
kvm9DLxYlGo_1,birds,6.0,flora and fauna
kwphB-3eDMU,patriotic,7.0,attribute
kyMdUjCgk_k,octopus,5.0,flora and fauna
l0DbNgp0b38_1,resolution,9.0,action
l1xyWyTDKy4_1,essay,7.0,readable
l2aqBT_Vbyw,rubber stamp,5.0,utility item
l3EHKw-sUDY_1,invalid,8.0,legal
l3rjbQ5M6xg_2,concurrent,11.0,abstract
l47uS7f0ZSI_1,recognise,7.0,action
l7HZNntVoGw,anti virus,7.0,computer
l7tvPoyzWRI,art,4.0,entertainment
l87H6gm74b8_2,sick unit,13.0,banking
l8Aq3ttf3lk,bjp,3.0,politics
lBaVjlCTfNo,duranta spinosa,7.0,flora and fauna
lCeMDi4ZRrk,thevetia neriefolia,13.0,flora and fauna
lDS2BP2Sias,commercial building,14.0,construction
lD_M0hAktqU_1,recover,6.0,action
lF3h9t_N8fA,concept,4.0,education
lH6pT7nQb9A,one,4.0,math
lJeijKlq1Qo,ostrich,6.0,flora and fauna
lJsUQT5Ztv8,toaster,5.0,electronic and electrical
lL9bFfJ9t9E,taj mahal,4.0,construction
lNHaEWqFnZk,horizontal surface,9.0,spatial position
lQpBuFX4L1I,jamaica,3.0,geography
lRYgVqrUDl0,sanjay dutt,4.0,human
lSwvLtI69Ls_1,hariyana,7.0,geography
lTbpj1XKVWg,dropbox,6.0,internet
lTzvesFWOYI,divorcee,7.0,legal
lYadClPZWkY,asphalt concrete,7.0,construction
lZlKIjW-0HU,assault,12.0,behavior
l_FTpIhhBg8,clutch lever,10.0,machine
l_QL6DBEeFk,eight,4.0,math
l_q1yjr1iz8_1,tax exemption,11.0,legal
lc1lDSduLXk_2,property public,12.0,banking
lcw-m4_hZUY_2,celsius,9.0,metric
lg8a0VGcHKQ,panel door,9.0,utility item
lggh2K7490s,symptoms of nematode diseases of plants,15.0,biology
lhRSYduQK60,bike oil filter,15.0,instrument
lkXLuq4RHCc,three days before,3.0,time
llB8wpBo7O0_1,take home pay,11.0,action
lmHzZtmO_30_1,society co,11.0,group
lmJjVrDDXiQ,cummerband,6.0,wearable
lnZbgS3LNog_1,hypothecated,13.0,commerce
lnjKJelSCnI_1,over writing,10.0,action
loVv4NlyfvQ,systemic disease,14.0,medical
lpwbRVY9-vY,bonus,6.0,abstract
lqPqubp-3IE,inspire,9.0,action
lquuC45v24M,golden temple,5.0,religious
lrvP6pB8--A_2,refund,6.0,banking
lsaavtEzqKs_1,dirty,6.0,quality
lsp2o-yBY10,brazil,3.0,geography
lts3gE45zV4,independence day,5.0,event
lxP9Dga73Rw_1,transcription,7.0,banking
lypZOubhfds,link,4.0,relation
lyx-vjcl6KA_1,leather,8.0,substance
lz2BCCFiYmQ,comb,5.0,utility item
lzCeQ6VI2zU,pear,4.0,foods and drinks
lzTXlugHZCg_1,between,7.0,spatial position
lzUMKuDPzls,child abuse,13.0,legal
m-B9NoejhTg_2,bill of exchange,11.0,banking
m-YncUJ0SpA,often,4.0,time
m0gLC72xKDs,rail section,15.0,transport
m3AFwuIwkiQ_2,solar eclipse,9.0,astronomical
m4ogvwOrsZc_1,retain,8.0,action
m4qwdzErX5g_2,control,7.0,action
m5OgF_1NIBU,vibrant image,14.0,quality
m6s5zgf0gpI_2,compound microscope,9.0,biology
m745tmPqMgI,hoe,3.0,instrument
m7F7GzaBG7s,underhand,10.0,action
m8MBKbGzY6s_1,diseases,9.0,biology
m8c-LCkr39Y,resolve,4.0,behavior
m95rHmULP1k_1,guard,7.0,profession
mDQmu9H4-e8,extrahepatic,10.0,medical
mDef1KqeBTw,gate,5.0,construction
mE9xzpyh5GM_1,scribe,9.0,human
mGWaaXCKdx4_1,resources,10.0,abstract
mIun6SVIyEA,anonymous complaint,11.0,readable
mKT_yIIVqbA_1,on demand,9.0,banking
mLANykny44w,ukraine,3.0,geography
mLirLDw62Dk_1,restricted,7.0,action
mNf1uFIbIfI_1,bhangada,6.0,entertainment
mOkpsL3dtYU_1,decline,12.0,comparator
mPEgUoTSEoY_1,ourselves,7.0,relation
mPZ37Qlg4B8,when,3.0,abstract
mQPmk_qj6wM_1,risk,6.0,abstract
mRodiqQBduE,bitter gourd,4.0,foods and drinks
mTuXlaWeVf8,optical character recognition,12.0,electronic and electrical
mUeSvl1T5Sk,ghana,3.0,geography
mUhcz7RyFqI_1,peak,9.0,spatial position
mWBceiU6iR4_1,quran,6.0,religious
mWHH9UopPFs,mi xiaomi,6.0,electronic and electrical
mY5LdfQ0sjQ,second,4.0,math
mZ8Tmp9I2Is,cock erels,11.0,flora and fauna
md3sDbLwP_I,czech republic,4.0,geography
mh7hK_GB1yQ,paneer,4.0,foods and drinks
mhO9nuyQ28I,merge,6.0,action
mikGymYxces_1,sewing machine,7.0,instrument
mkgTT7rVBAQ_1,thumb impression,11.0,language
mkl9CmVJ2tM_1,subsidy,8.0,legal
