uid,gloss,duration,category,video_path,official_partition
_deTkHwvwhc,best,4.0,quality,CISLR_v1.5-a_videos/_deTkHwvwhc.mp4,test
_eYKufKYrnM,lumberjack,11.0,profession,CISLR_v1.5-a_videos/_eYKufKYrnM.mp4,prototype
_erfAmrdyIM,take a photo,6.0,action,CISLR_v1.5-a_videos/_erfAmrdyIM.mp4,prototype
_g40sO4Upvg,iraq,4.0,geography,CISLR_v1.5-a_videos/_g40sO4Upvg.mp4,prototype
_g4EWTEciww,milling cutter concave,8.0,instrument,CISLR_v1.5-a_videos/_g4EWTEciww.mp4,prototype
_gSbFjpWY5c_1,serve,6.0,action,CISLR_v1.5-a_videos/_gSbFjpWY5c_1.mp4,prototype
_gdCYZeEcTY,in the middle,5.0,spatial position,CISLR_v1.5-a_videos/_gdCYZeEcTY.mp4,prototype
_guaVXmbJsE,bell sleeve,8.0,wearable,CISLR_v1.5-a_videos/_guaVXmbJsE.mp4,prototype
_hrzFsvu4iI_2,plane convex lens,10.0,physics,CISLR_v1.5-a_videos/_hrzFsvu4iI_2.mp4,prototype
_idIz52QU2Y_1,country,7.0,geography,CISLR_v1.5-a_videos/_idIz52QU2Y_1.mp4,test
_jbbOFSVFyY,basil,6.0,flora and fauna,CISLR_v1.5-a_videos/_jbbOFSVFyY.mp4,prototype
_k5G74jDhCE_1,present,7.0,time,CISLR_v1.5-a_videos/_k5G74jDhCE_1.mp4,test
_kI81r19zgI_1,hindu,6.0,religious,CISLR_v1.5-a_videos/_kI81r19zgI_1.mp4,test
_l5aWVYPWik_1,stock book,10.0,banking,CISLR_v1.5-a_videos/_l5aWVYPWik_1.mp4,prototype
_lArEvKP43c,original,4.0,attribute,CISLR_v1.5-a_videos/_lArEvKP43c.mp4,test
_lF0BZafFlw,belgium,3.0,geography,CISLR_v1.5-a_videos/_lF0BZafFlw.mp4,prototype
_mAt07ZKGeg,kolkata calcutta,5.0,geography,CISLR_v1.5-a_videos/_mAt07ZKGeg.mp4,prototype
_mRzTYgtxCU_1,quantity,7.0,quantity,CISLR_v1.5-a_videos/_mRzTYgtxCU_1.mp4,test
_mmkfKN0-dg,chipping,4.0,process,CISLR_v1.5-a_videos/_mmkfKN0-dg.mp4,prototype
_n7v_yu-uiY_1,rotten,7.0,attribute,CISLR_v1.5-a_videos/_n7v_yu-uiY_1.mp4,prototype
_ok_Ke5qnV8_2,temperature,8.0,weather,CISLR_v1.5-a_videos/_ok_Ke5qnV8_2.mp4,test
_otCOj9YmMs,drunk driving law,10.0,legal,CISLR_v1.5-a_videos/_otCOj9YmMs.mp4,prototype
_p5nn1S8iRE_1,blouse,7.0,wearable,CISLR_v1.5-a_videos/_p5nn1S8iRE_1.mp4,test
_pDr9N-HtgQ_1,monthly return,10.0,banking,CISLR_v1.5-a_videos/_pDr9N-HtgQ_1.mp4,prototype
_prgaw9obbQ,wash,4.0,action,CISLR_v1.5-a_videos/_prgaw9obbQ.mp4,test
_pzmJOER_y8,ooty,7.0,geography,CISLR_v1.5-a_videos/_pzmJOER_y8.mp4,test
_qABLoRjm18_1,survey,10.0,process,CISLR_v1.5-a_videos/_qABLoRjm18_1.mp4,prototype
_qWORH98SLc,person,3.0,human,CISLR_v1.5-a_videos/_qWORH98SLc.mp4,test
_rEVVtT1I44,she,4.0,abstract,CISLR_v1.5-a_videos/_rEVVtT1I44.mp4,test
_rHStCQCPno,wedding,3.0,event,CISLR_v1.5-a_videos/_rHStCQCPno.mp4,test
_rguUTHtPkg,next,3.0,time,CISLR_v1.5-a_videos/_rguUTHtPkg.mp4,test
_sBMoMv15aQ_1,mortgage,10.0,banking,CISLR_v1.5-a_videos/_sBMoMv15aQ_1.mp4,prototype
_sL5FydI-Is,slow,4.0,attribute,CISLR_v1.5-a_videos/_sL5FydI-Is.mp4,test
_tx2iiQNlZs,earthquake,4.0,event,CISLR_v1.5-a_videos/_tx2iiQNlZs.mp4,test
_u5BpyWgd2k,promote,5.0,action,CISLR_v1.5-a_videos/_u5BpyWgd2k.mp4,test
_uvEsXwbAKw_2,biomass,8.0,biology,CISLR_v1.5-a_videos/_uvEsXwbAKw_2.mp4,prototype
_v0ZCfpOs8c,crops,15.0,flora and fauna,CISLR_v1.5-a_videos/_v0ZCfpOs8c.mp4,prototype
_vlN9I_YSG8,united nations convention on the rights of persons with disabilities uncrpd,4.0,organisation,CISLR_v1.5-a_videos/_vlN9I_YSG8.mp4,prototype
_vpJKqAQ_u8_2,geyser,11.0,machine,CISLR_v1.5-a_videos/_vpJKqAQ_u8_2.mp4,prototype
_wR2epuH6m8_1,reconciliation,6.0,relation,CISLR_v1.5-a_videos/_wR2epuH6m8_1.mp4,prototype
_yuawBKn9O0_1,february,6.0,time,CISLR_v1.5-a_videos/_yuawBKn9O0_1.mp4,prototype
_z-Ry3er2_k,blood,5.0,biology,CISLR_v1.5-a_videos/_z-Ry3er2_k.mp4,test
_zIhoXYpQfQ,folder,11.0,utility item,CISLR_v1.5-a_videos/_zIhoXYpQfQ.mp4,prototype
a1Nj8ScIhho,rani of jhansi,4.0,human,CISLR_v1.5-a_videos/a1Nj8ScIhho.mp4,prototype
a1T4s6FhcSE,clear,5.0,attribute,CISLR_v1.5-a_videos/a1T4s6FhcSE.mp4,test
a1Zz3eyS0yE_1,start,6.0,stage,CISLR_v1.5-a_videos/a1Zz3eyS0yE_1.mp4,test
a2YWHdD5gKk_1,big,6.0,attribute,CISLR_v1.5-a_videos/a2YWHdD5gKk_1.mp4,test
a3ZwnyHdlGI,cage,6.0,construction,CISLR_v1.5-a_videos/a3ZwnyHdlGI.mp4,prototype
a3qDF39okh0,citrus vulgaris,13.0,foods and drinks,CISLR_v1.5-a_videos/a3qDF39okh0.mp4,prototype
a4PC3Klb_OA_1,jalpur,6.0,geography,CISLR_v1.5-a_videos/a4PC3Klb_OA_1.mp4,prototype
a5kEZgbaT7w,i understand,5.0,action,CISLR_v1.5-a_videos/a5kEZgbaT7w.mp4,prototype
a6CyJGTNsG8,duronto express,5.0,transport,CISLR_v1.5-a_videos/a6CyJGTNsG8.mp4,prototype
a7LNu3_mPAo,sarong skirt,8.0,wearable,CISLR_v1.5-a_videos/a7LNu3_mPAo.mp4,prototype
a7gXYwtf0aM,rainbow,6.0,weather,CISLR_v1.5-a_videos/a7gXYwtf0aM.mp4,test
a7hNqWODhnU,fingerprints,12.0,human,CISLR_v1.5-a_videos/a7hNqWODhnU.mp4,prototype
a7kvbMiKkuQ_1,strike,7.0,process,CISLR_v1.5-a_videos/a7kvbMiKkuQ_1.mp4,prototype
a8cDfDvCcxw,cockroach,7.0,flora and fauna,CISLR_v1.5-a_videos/a8cDfDvCcxw.mp4,test
a8g9AMsHvlI_1,friday,5.0,time,CISLR_v1.5-a_videos/a8g9AMsHvlI_1.mp4,test
a8w3qeRPwp8_1,yesterday,7.0,time,CISLR_v1.5-a_videos/a8w3qeRPwp8_1.mp4,test
a8wk12Rfkac_1,west indies,7.0,geography,CISLR_v1.5-a_videos/a8wk12Rfkac_1.mp4,test
a9th81iiE2M_2,year,9.0,time,CISLR_v1.5-a_videos/a9th81iiE2M_2.mp4,test
a9xB9EN33FY,mineral matter,11.0,geography,CISLR_v1.5-a_videos/a9xB9EN33FY.mp4,prototype
aAOnQ9s6SlM_1,financial year,11.0,banking,CISLR_v1.5-a_videos/aAOnQ9s6SlM_1.mp4,prototype
aBFl_E3z3m0,flounce  hem,15.0,wearable,CISLR_v1.5-a_videos/aBFl_E3z3m0.mp4,prototype
aBWOTIxuGus,mysuru,6.0,geography,CISLR_v1.5-a_videos/aBWOTIxuGus.mp4,prototype
aCSZ-jr5Y_o,shallow,5.0,attribute,CISLR_v1.5-a_videos/aCSZ-jr5Y_o.mp4,prototype
aCaG3G4PAkQ,bedroom,4.0,construction,CISLR_v1.5-a_videos/aCaG3G4PAkQ.mp4,test
aD03ngrTQoI_1,goat,7.0,flora and fauna,CISLR_v1.5-a_videos/aD03ngrTQoI_1.mp4,test
aECrxESTDUM_1,percentage,7.0,math,CISLR_v1.5-a_videos/aECrxESTDUM_1.mp4,test
aF30g7ajjas_1,turn,6.0,action,CISLR_v1.5-a_videos/aF30g7ajjas_1.mp4,prototype
aF7X0ClwZVg,diet,11.0,foods and drinks,CISLR_v1.5-a_videos/aF7X0ClwZVg.mp4,test
aFGQehtPlPc,disease,7.0,biology,CISLR_v1.5-a_videos/aFGQehtPlPc.mp4,test
aFOyoIR4gqw,split pulley,14.0,machine,CISLR_v1.5-a_videos/aFOyoIR4gqw.mp4,prototype
aFbn0Bm9MCQ_1,special,5.0,attribute,CISLR_v1.5-a_videos/aFbn0Bm9MCQ_1.mp4,test
aFelqRyZOM4,sphere,7.0,abstract,CISLR_v1.5-a_videos/aFelqRyZOM4.mp4,test
aGRreliJps4_1,pillow,8.0,utility item,CISLR_v1.5-a_videos/aGRreliJps4_1.mp4,test
aH6ce_mquBY_1,advance,11.0,banking,CISLR_v1.5-a_videos/aH6ce_mquBY_1.mp4,test
aHhWeircCv4,thiruvananthapuram,4.0,geography,CISLR_v1.5-a_videos/aHhWeircCv4.mp4,prototype
aHmj7r_Ts70_1,crocodile,6.0,flora and fauna,CISLR_v1.5-a_videos/aHmj7r_Ts70_1.mp4,prototype
aI58FdiAz7Y_1,travel,7.0,action,CISLR_v1.5-a_videos/aI58FdiAz7Y_1.mp4,test
aIJKbhWx3So,under the weather,12.0,medical,CISLR_v1.5-a_videos/aIJKbhWx3So.mp4,prototype
aIYmSF72Yk4,mistake,3.0,abstract,CISLR_v1.5-a_videos/aIYmSF72Yk4.mp4,test
aJI0l51wGGM_1,dubai,6.0,geography,CISLR_v1.5-a_videos/aJI0l51wGGM_1.mp4,test
aJeKWqpMr7Y_2,glass stab,10.0,substance,CISLR_v1.5-a_videos/aJeKWqpMr7Y_2.mp4,prototype
aJkcfI5vUd4_1,parent branch,9.0,organisation,CISLR_v1.5-a_videos/aJkcfI5vUd4_1.mp4,prototype
aJvkIV-8Q9A,promise,5.0,action,CISLR_v1.5-a_videos/aJvkIV-8Q9A.mp4,test
aKKqKv1FFrU_1,expert,9.0,attribute,CISLR_v1.5-a_videos/aKKqKv1FFrU_1.mp4,prototype
aK_immPV5TM,statistics,5.0,math,CISLR_v1.5-a_videos/aK_immPV5TM.mp4,prototype
aKd7QTNB4IU_1,wife,9.0,relation,CISLR_v1.5-a_videos/aKd7QTNB4IU_1.mp4,test
aLFLtt_Hy5Q_2,parallel circuit,14.0,physics,CISLR_v1.5-a_videos/aLFLtt_Hy5Q_2.mp4,prototype
aL_AGq7MxBk_1,visual aid,6.0,banking,CISLR_v1.5-a_videos/aL_AGq7MxBk_1.mp4,prototype
aMQeupEDGOw_1,repair,7.0,action,CISLR_v1.5-a_videos/aMQeupEDGOw_1.mp4,test
aMs5U3qDEJ4_1,towel,6.0,utility item,CISLR_v1.5-a_videos/aMs5U3qDEJ4_1.mp4,prototype
aNthcGq-FqI_1,vacancy,8.0,abstract,CISLR_v1.5-a_videos/aNthcGq-FqI_1.mp4,prototype
aO1B2sAfigI,again,4.0,time,CISLR_v1.5-a_videos/aO1B2sAfigI.mp4,prototype
aO7Pmus6yEE,month,5.0,time,CISLR_v1.5-a_videos/aO7Pmus6yEE.mp4,test
aOR-2KDf9pA_2,concave,12.0,physics,CISLR_v1.5-a_videos/aOR-2KDf9pA_2.mp4,prototype
aQ6GM2E-3-k,internet disconnection,5.0,internet,CISLR_v1.5-a_videos/aQ6GM2E-3-k.mp4,prototype
aQEJlg8RhXQ,good,4.0,quality,CISLR_v1.5-a_videos/aQEJlg8RhXQ.mp4,test
aQHSHQkL47I_1,sunday,5.0,time,CISLR_v1.5-a_videos/aQHSHQkL47I_1.mp4,test
aQT4jI0jMWc,separate,4.0,action,CISLR_v1.5-a_videos/aQT4jI0jMWc.mp4,test
aQpVV49PF98_1,catch,6.0,action,CISLR_v1.5-a_videos/aQpVV49PF98_1.mp4,test
aRGwbWv6law_1,neighbour,10.0,human,CISLR_v1.5-a_videos/aRGwbWv6law_1.mp4,test
aRMlrpN0MzU_1,up,5.0,spatial position,CISLR_v1.5-a_videos/aRMlrpN0MzU_1.mp4,prototype
aS2e07FE2uw,jew,6.0,religious,CISLR_v1.5-a_videos/aS2e07FE2uw.mp4,prototype
aSHLJIU6ZeE_1,sandwitch,6.0,foods and drinks,CISLR_v1.5-a_videos/aSHLJIU6ZeE_1.mp4,prototype
aTHCIoGVi0k,judgement,10.0,action,CISLR_v1.5-a_videos/aTHCIoGVi0k.mp4,prototype
aTbpGKnMdv8,reduce,5.0,action,CISLR_v1.5-a_videos/aTbpGKnMdv8.mp4,test
aTk3A6yTmIA_2,quantity,8.0,quantity,CISLR_v1.5-a_videos/aTk3A6yTmIA_2.mp4,test
aTp3Y4ABxB4,sling bag,5.0,wearable,CISLR_v1.5-a_videos/aTp3Y4ABxB4.mp4,prototype
aVXHUzd1cW4,while,4.0,abstract,CISLR_v1.5-a_videos/aVXHUzd1cW4.mp4,prototype
aVxK8yw7z7I,paste,5.0,action,CISLR_v1.5-a_videos/aVxK8yw7z7I.mp4,prototype
aW1uRjayEEQ_1,amendments,9.0,legal,CISLR_v1.5-a_videos/aW1uRjayEEQ_1.mp4,prototype
aW8jBRmN24M_1,tour,9.0,event,CISLR_v1.5-a_videos/aW8jBRmN24M_1.mp4,prototype
aWlh04N3DzA_1,handkerchief,6.0,utility item,CISLR_v1.5-a_videos/aWlh04N3DzA_1.mp4,test
aXHoCMyVez8,juliet sleeve,7.0,wearable,CISLR_v1.5-a_videos/aXHoCMyVez8.mp4,prototype
aXX2ysgHZTA,east,5.0,spatial position,CISLR_v1.5-a_videos/aXX2ysgHZTA.mp4,test
aXvpcfjK7Sg,officer in charge of jail,13.0,profession,CISLR_v1.5-a_videos/aXvpcfjK7Sg.mp4,prototype
aYQ97trsr6k_1,celebrate,6.0,event,CISLR_v1.5-a_videos/aYQ97trsr6k_1.mp4,prototype
aYbsN9GG3kY_1,actor,8.0,profession,CISLR_v1.5-a_videos/aYbsN9GG3kY_1.mp4,prototype
aYjNOmE73zE,flat gardens,11.0,geography,CISLR_v1.5-a_videos/aYjNOmE73zE.mp4,prototype
aYpR1Gsa0_U,christmas,3.0,event,CISLR_v1.5-a_videos/aYpR1Gsa0_U.mp4,test
a_5rkFrzauo_1,examination,7.0,education,CISLR_v1.5-a_videos/a_5rkFrzauo_1.mp4,test
a_yFlzuJ7oY_1,sundry,7.0,quality,CISLR_v1.5-a_videos/a_yFlzuJ7oY_1.mp4,prototype
aawUzeSXJpU,handle,10.0,utility item,CISLR_v1.5-a_videos/aawUzeSXJpU.mp4,prototype
abmY621VQCw_1,smell,7.0,sensation,CISLR_v1.5-a_videos/abmY621VQCw_1.mp4,test
abz1iHHIktI_1,ledger balance,11.0,banking,CISLR_v1.5-a_videos/abz1iHHIktI_1.mp4,prototype
acdKVU7bbhw,appointment,4.0,action,CISLR_v1.5-a_videos/acdKVU7bbhw.mp4,prototype
ae55QOIEGEk_1,operate an account,10.0,banking,CISLR_v1.5-a_videos/ae55QOIEGEk_1.mp4,prototype
ae7r5dnrG34,austria,3.0,geography,CISLR_v1.5-a_videos/ae7r5dnrG34.mp4,prototype
aeJSYb8CmS8_2,troughs,14.0,physics,CISLR_v1.5-a_videos/aeJSYb8CmS8_2.mp4,prototype
aePcBtCpcPA,road separator,7.0,transport,CISLR_v1.5-a_videos/aePcBtCpcPA.mp4,prototype
aeaHJYnML2E_1,corresponding branch,10.0,banking,CISLR_v1.5-a_videos/aeaHJYnML2E_1.mp4,prototype
afB8ioKoVh8_1,shortage,9.0,banking,CISLR_v1.5-a_videos/afB8ioKoVh8_1.mp4,prototype
afZNvfwjxEA_1,vendee,7.0,human,CISLR_v1.5-a_videos/afZNvfwjxEA_1.mp4,prototype
ag8J-3yc7PE,engineering scale,13.0,instrument,CISLR_v1.5-a_videos/ag8J-3yc7PE.mp4,prototype
ahUSb4o3pKw,culottes,9.0,wearable,CISLR_v1.5-a_videos/ahUSb4o3pKw.mp4,prototype
aj736kmw3Pw_1,escape,6.0,action,CISLR_v1.5-a_videos/aj736kmw3Pw_1.mp4,test
ajczOXxcx_s,mouth parts,12.0,biology,CISLR_v1.5-a_videos/ajczOXxcx_s.mp4,prototype
ak5WS3_FBv8_1,fisher man,7.0,profession,CISLR_v1.5-a_videos/ak5WS3_FBv8_1.mp4,prototype
akYhM0X2Udc_1,start,5.0,stage,CISLR_v1.5-a_videos/akYhM0X2Udc_1.mp4,test
alvjMQjm1pM,personal,4.0,relation,CISLR_v1.5-a_videos/alvjMQjm1pM.mp4,test
alyadcV43G8_1,item,11.0,utility item,CISLR_v1.5-a_videos/alyadcV43G8_1.mp4,prototype
amB7PkF8fWQ,serial tv,5.0,entertainment,CISLR_v1.5-a_videos/amB7PkF8fWQ.mp4,prototype
amBz3VzA608_1,cheque,6.0,banking,CISLR_v1.5-a_videos/amBz3VzA608_1.mp4,test
amQEVitOUn4_1,right,6.0,abstract,CISLR_v1.5-a_videos/amQEVitOUn4_1.mp4,test
amb6frWEiDU,ministry of social justice and empowerment,4.0,authority,CISLR_v1.5-a_videos/amb6frWEiDU.mp4,prototype
amhLPtOfjgw_1,sari,6.0,wearable,CISLR_v1.5-a_videos/amhLPtOfjgw_1.mp4,test
aodgodCQNX8,palazo pants,10.0,wearable,CISLR_v1.5-a_videos/aodgodCQNX8.mp4,prototype
aoicBWQGk0Y,claw hammer,6.0,instrument,CISLR_v1.5-a_videos/aoicBWQGk0Y.mp4,prototype
ap3r07toNRc_1,count,7.0,metric,CISLR_v1.5-a_videos/ap3r07toNRc_1.mp4,prototype
apPABUUQDLA_1,leave earned,10.0,profession,CISLR_v1.5-a_videos/apPABUUQDLA_1.mp4,prototype
apdZVZdwz54,ban,4.0,action,CISLR_v1.5-a_videos/apdZVZdwz54.mp4,test
aqym4tojhqQ_1,dividend,8.0,math,CISLR_v1.5-a_videos/aqym4tojhqQ_1.mp4,prototype
araXKMU7R4g,cif number,8.0,legal,CISLR_v1.5-a_videos/araXKMU7R4g.mp4,prototype
at2bDwxeV3c,tight,5.0,quality,CISLR_v1.5-a_videos/at2bDwxeV3c.mp4,test
atIObXII22k,opposition,2.0,action,CISLR_v1.5-a_videos/atIObXII22k.mp4,prototype
atyCov9u9no,jail,5.0,construction,CISLR_v1.5-a_videos/atyCov9u9no.mp4,prototype
aunVG5Ddwrc_1,sink,6.0,process,CISLR_v1.5-a_videos/aunVG5Ddwrc_1.mp4,test
autuHm9_jWo,throw,3.0,action,CISLR_v1.5-a_videos/autuHm9_jWo.mp4,test
ava3Ux-MDDE_1,encashment,10.0,banking,CISLR_v1.5-a_videos/ava3Ux-MDDE_1.mp4,prototype
avpSF2ZHlc0_1,wolf,6.0,flora and fauna,CISLR_v1.5-a_videos/avpSF2ZHlc0_1.mp4,test
avuibTenovU_2,equator,11.0,geography,CISLR_v1.5-a_videos/avuibTenovU_2.mp4,test
ax5vPQQRVRE_1,cancer,8.0,medical,CISLR_v1.5-a_videos/ax5vPQQRVRE_1.mp4,test
axEFBCXFyt8_1,paise,5.0,banking,CISLR_v1.5-a_videos/axEFBCXFyt8_1.mp4,prototype
ay7OzoG5fk8,tax,5.0,legal,CISLR_v1.5-a_videos/ay7OzoG5fk8.mp4,prototype
ay96dkDBYMs,ms excel,10.0,computer,CISLR_v1.5-a_videos/ay96dkDBYMs.mp4,prototype
azP0G1dB1KY_1,roof,7.0,construction,CISLR_v1.5-a_videos/azP0G1dB1KY_1.mp4,prototype
b-Oi5Oa5TIA,message,4.0,readable,CISLR_v1.5-a_videos/b-Oi5Oa5TIA.mp4,test
b0-O_EoAR7c_1,order,5.0,action,CISLR_v1.5-a_videos/b0-O_EoAR7c_1.mp4,test
b00DR5Ly-Y0_1,head of income,9.0,banking,CISLR_v1.5-a_videos/b00DR5Ly-Y0_1.mp4,prototype
b00epXFNL5U,atm,4.0,banking,CISLR_v1.5-a_videos/b00epXFNL5U.mp4,prototype
b03dkzGkDV4_1,whose,6.0,abstract,CISLR_v1.5-a_videos/b03dkzGkDV4_1.mp4,prototype
b0zVJUx-H0Y_1,curds,5.0,foods and drinks,CISLR_v1.5-a_videos/b0zVJUx-H0Y_1.mp4,prototype
b1Cbwx9LrQM_1,short,6.0,quality,CISLR_v1.5-a_videos/b1Cbwx9LrQM_1.mp4,prototype
b1kVeCRjm1M,patna,6.0,geography,CISLR_v1.5-a_videos/b1kVeCRjm1M.mp4,prototype
b23vl51AH4U,tamarix gallica,13.0,flora and fauna,CISLR_v1.5-a_videos/b23vl51AH4U.mp4,prototype
b2hjMDOnYnw_1,hardworking,8.0,behavior,CISLR_v1.5-a_videos/b2hjMDOnYnw_1.mp4,test
b4ki5taIk0s_1,wipe,7.0,action,CISLR_v1.5-a_videos/b4ki5taIk0s_1.mp4,prototype
b4ywpRBTw4o,log off,7.0,group,CISLR_v1.5-a_videos/b4ywpRBTw4o.mp4,prototype
b5R9Ubu8bw4,sunflower,5.0,flora and fauna,CISLR_v1.5-a_videos/b5R9Ubu8bw4.mp4,test
b5pF8YU_ILs,policeman,5.0,profession,CISLR_v1.5-a_videos/b5pF8YU_ILs.mp4,prototype
b67oA7lAXi0_2,soldering lead,9.0,process,CISLR_v1.5-a_videos/b67oA7lAXi0_2.mp4,prototype
b6mge7fT8p4_1,worry,6.0,emotion,CISLR_v1.5-a_videos/b6mge7fT8p4_1.mp4,prototype
b7EQniqN7rs_1,now,6.0,time,CISLR_v1.5-a_videos/b7EQniqN7rs_1.mp4,prototype
b7U7TWlmbOs_1,trustee,8.0,human,CISLR_v1.5-a_videos/b7U7TWlmbOs_1.mp4,prototype
b7Y145D3Gi4_1,trunk,6.0,biology,CISLR_v1.5-a_videos/b7Y145D3Gi4_1.mp4,test
b8BlqEQCtiY_2,notice,10.0,legal,CISLR_v1.5-a_videos/b8BlqEQCtiY_2.mp4,prototype
b8ZOlo8oXbQ_2,joule,9.0,metric,CISLR_v1.5-a_videos/b8ZOlo8oXbQ_2.mp4,prototype
b8uuqEIu8Ag,pencil,4.0,utility item,CISLR_v1.5-a_videos/b8uuqEIu8Ag.mp4,test
b8z6CTJw-TI,contest,5.0,event,CISLR_v1.5-a_videos/b8z6CTJw-TI.mp4,prototype
b9Ad8smAqhs,zigzag,8.0,attribute,CISLR_v1.5-a_videos/b9Ad8smAqhs.mp4,prototype
b9W1y77hDSc,way,4.0,process,CISLR_v1.5-a_videos/b9W1y77hDSc.mp4,test
b9_2HxUsi0s,super computer,11.0,computer,CISLR_v1.5-a_videos/b9_2HxUsi0s.mp4,prototype
bA7mLrTdy60,district court,13.0,legal,CISLR_v1.5-a_videos/bA7mLrTdy60.mp4,prototype
bBzWwcYyMK8_2,filter pump,11.0,instrument,CISLR_v1.5-a_videos/bBzWwcYyMK8_2.mp4,prototype
bC7wNuiLgHI_1,machine,6.0,machine,CISLR_v1.5-a_videos/bC7wNuiLgHI_1.mp4,prototype
bC9ZZ5izJPk,agra,5.0,geography,CISLR_v1.5-a_videos/bC9ZZ5izJPk.mp4,test
bCXEgYMuyQU_1,banian,7.0,wearable,CISLR_v1.5-a_videos/bCXEgYMuyQU_1.mp4,test
bCm6R9JGBvA_1,motor,6.0,electronic and electrical,CISLR_v1.5-a_videos/bCm6R9JGBvA_1.mp4,test
bD4GIT0wuRE_1,dhothi,7.0,wearable,CISLR_v1.5-a_videos/bD4GIT0wuRE_1.mp4,test
bDA6y9S2bb4,hard,4.0,quality,CISLR_v1.5-a_videos/bDA6y9S2bb4.mp4,test
bDOUOr8c5EM_1,account suspence,13.0,banking,CISLR_v1.5-a_videos/bDOUOr8c5EM_1.mp4,prototype
bEe0Ch0biSU_2,litre,7.0,metric,CISLR_v1.5-a_videos/bEe0Ch0biSU_2.mp4,test
bEgGF4YuHm0,theatre,4.0,construction,CISLR_v1.5-a_videos/bEgGF4YuHm0.mp4,prototype
bEmiFY64B3c_2,ohm,11.0,metric,CISLR_v1.5-a_videos/bEmiFY64B3c_2.mp4,prototype
bFEz8r3xfMI,chalk,7.0,utility item,CISLR_v1.5-a_videos/bFEz8r3xfMI.mp4,prototype
bF_5-TAoxTo,wind borne disease,15.0,medical,CISLR_v1.5-a_videos/bF_5-TAoxTo.mp4,prototype
bGGgKRLRngQ,aam aadmi party,6.0,politics,CISLR_v1.5-a_videos/bGGgKRLRngQ.mp4,test
bGRAQ9ORnm0,national,5.0,geography,CISLR_v1.5-a_videos/bGRAQ9ORnm0.mp4,test
bGzdNLa1O9o,plan,5.0,action,CISLR_v1.5-a_videos/bGzdNLa1O9o.mp4,prototype
bH3KEeVn-rU_1,bandh,7.0,event,CISLR_v1.5-a_videos/bH3KEeVn-rU_1.mp4,prototype
bHcewri1380_1,afternoon,6.0,time,CISLR_v1.5-a_videos/bHcewri1380_1.mp4,test
bI019MZru3U,tight,4.0,quality,CISLR_v1.5-a_videos/bI019MZru3U.mp4,test
bIha_uKKc-U,water filter,5.0,electronic and electrical,CISLR_v1.5-a_videos/bIha_uKKc-U.mp4,prototype
bJ1Nsi71fnE_2,rf osciilator,11.0,instrument,CISLR_v1.5-a_videos/bJ1Nsi71fnE_2.mp4,prototype
bJiwFIbDGRQ_1,christmas,7.0,event,CISLR_v1.5-a_videos/bJiwFIbDGRQ_1.mp4,test
bK2UmfKfoPw_1,punctual,8.0,attribute,CISLR_v1.5-a_videos/bK2UmfKfoPw_1.mp4,test
bKliVu0i0SI,chimney,14.0,utility item,CISLR_v1.5-a_videos/bKliVu0i0SI.mp4,prototype
bL8PcxnwN74,same,4.0,comparator,CISLR_v1.5-a_videos/bL8PcxnwN74.mp4,test
bMY7k6ug38E,emphasize,7.0,action,CISLR_v1.5-a_videos/bMY7k6ug38E.mp4,prototype
bMZuO_mR3e4_1,hole,7.0,spatial position,CISLR_v1.5-a_videos/bMZuO_mR3e4_1.mp4,test
bNPBUXiWYYI,plain cement concrete,7.0,construction,CISLR_v1.5-a_videos/bNPBUXiWYYI.mp4,prototype
bNwhA4fMWCI,seed,5.0,foods and drinks,CISLR_v1.5-a_videos/bNwhA4fMWCI.mp4,test
bOqgzRbAuqg_1,fishing net,7.0,instrument,CISLR_v1.5-a_videos/bOqgzRbAuqg_1.mp4,prototype
bP0ibVNj7TU,sailor,9.0,profession,CISLR_v1.5-a_videos/bP0ibVNj7TU.mp4,test
bR89wUFYe8I_1,wear,6.0,action,CISLR_v1.5-a_videos/bR89wUFYe8I_1.mp4,prototype
bRAauK4qEf0_1,morning,7.0,time,CISLR_v1.5-a_videos/bRAauK4qEf0_1.mp4,test
bRG0I-FNuII_1,account discount,12.0,banking,CISLR_v1.5-a_videos/bRG0I-FNuII_1.mp4,prototype
bRT1xm32nIA,network,9.0,internet,CISLR_v1.5-a_videos/bRT1xm32nIA.mp4,test
bS8Bh2t9PSA,hip hugger,6.0,wearable,CISLR_v1.5-a_videos/bS8Bh2t9PSA.mp4,prototype
bTfZoLcLD1s,drug,4.0,substance,CISLR_v1.5-a_videos/bTfZoLcLD1s.mp4,test
bUybAkPWQH0_2,screw guage,10.0,instrument,CISLR_v1.5-a_videos/bUybAkPWQH0_2.mp4,prototype
bWRmIDKlKo0_1,work,6.0,action,CISLR_v1.5-a_videos/bWRmIDKlKo0_1.mp4,test
bYZKoGWvfyM_1,police station,5.0,legal,CISLR_v1.5-a_videos/bYZKoGWvfyM_1.mp4,prototype
bYyLAeq4yNY_2,hydrology,9.0,geography,CISLR_v1.5-a_videos/bYyLAeq4yNY_2.mp4,prototype
bZLyr43R2t4_1,will,7.0,abstract,CISLR_v1.5-a_videos/bZLyr43R2t4_1.mp4,prototype
bZnTQsP8FCY_1,trade,6.0,commerce,CISLR_v1.5-a_videos/bZnTQsP8FCY_1.mp4,prototype
